ID,Name,Sex,Age,Height,Weight,Team,Year,Event,Medal
82133,Maiko Morio,F,17,4.6,75,Japan,1984,Gymnastics Women's Individual All-Around,NA
82151,Shinji Morisue,M,27,5.6,146,Japan,1984,Gymnastics Men's Individual All-Around,NA
82170,Bohumil Mokovsk,M,24,NA,NA,Czechoslovakia,1924,Gymnastics Men's Individual All-Around,NA
82189,Lisa Moro,F,15,4.5,73,Australia,1996,Gymnastics Women's Individual All-Around,NA
82191,Paloma Moro Lpez-Menchero,F,18,4.7,97,Spain,2000,Gymnastics Women's Individual All-Around,NA
82193,Sara Moro de Faes,F,16,4.6,66,Spain,2000,Gymnastics Women's Individual All-Around,NA
82208,Francesca Morotti,F,16,5.1,101,Italy,1996,Gymnastics Women's Individual All-Around,NA
82238,Andrew J. Morris,M,22,5.5,143,Great Britain,1984,Gymnastics Men's Individual All-Around,NA
82262,O. Morris,M,NA,NA,NA,Great Britain,1920,Gymnastics Men's Team All-Around,NA
82310,Ikina Maria Wilhelmina Morsch,F,16,5.5,123,Netherlands,1972,Gymnastics Women's Individual All-Around,NA
82430,Walter Minger,M,23,5.4,130,West Germany,1972,Gymnastics Men's Individual All-Around,NA
82438,Georgios Moskhakis,M,NA,NA,NA,Greece,1906,"Gymnastics Men's Individual All-Around, 5 Events",NA
82456,Ismael Mosqueira Castela,M,NA,NA,NA,Mexico,1932,Gymnastics Men's Horizontal Bar,NA
82597,Johan Mounard,M,25,5.6,146,France,2004,Gymnastics Men's Individual All-Around,NA
82598,G. Mounier,M,NA,NA,NA,France,1908,Gymnastics Men's Individual All-Around,NA
82608,Snia Moura,F,16,5,93,Portugal,1988,Gymnastics Women's Individual All-Around,NA
82701,Willi Moy,M,20,5.9,130,France,1976,Gymnastics Men's Individual All-Around,NA
82704,Esther Moya Salvador,F,16,4.9,95,Spain,2000,Gymnastics Women's Individual All-Around,NA
82714,Yohanan Moyal,M,18,5.4,132,Israel,1984,Gymnastics Men's Individual All-Around,NA
82740,Ejnar August Mbius,M,20,NA,NA,Denmark,1912,Gymnastics Men's Individual All-Around,NA
82750,Peter Mller,M,23,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Free System",Gold
82753,Vilhelm Mller,M,26,NA,NA,Denmark,1948,Gymnastics Men's Individual All-Around,NA
82811,Miloud M'Sellek,M,NA,5.6,154,Morocco,1960,Gymnastics Men's Individual All-Around,NA
82860,Bohumil Mudk,M,22,5.6,141,Czechoslovakia,1964,Gymnastics Men's Individual All-Around,NA
82866,Gustav Mueller,M,NA,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
82892,Yvonne Daphne Mugridge (-Arnold),F,19,5.2,108,Great Britain,1972,Gymnastics Women's Individual All-Around,NA
83006,John William Mulhall,M,22,5.4,137,Great Britain,1960,Gymnastics Men's Individual All-Around,NA
83112,Markus Paul Mller,M,25,5.7,146,Switzerland,1992,Gymnastics Men's Individual All-Around,NA
83133,Paul Mller,M,22,5.4,119,Switzerland,1968,Gymnastics Men's Individual All-Around,NA
83139,Renata Mller von Rathlef,F,23,NA,NA,Spain,1960,Gymnastics Women's Individual All-Around,NA
83154,Walter Mller,M,24,5.7,148,Switzerland,1964,Gymnastics Men's Individual All-Around,NA
83157,Walter Mller,M,21,NA,NA,Saar,1952,Gymnastics Men's Individual All-Around,NA
83171,Katalin Mller-Szll,F,16,5.2,110,Hungary,1960,Gymnastics Women's Individual All-Around,NA
83175,Milena Mllerov (-Folberov),F,25,NA,NA,Czechoslovakia,1948,Gymnastics Women's Team All-Around,Gold
83191,Valerie Joan Mullins (-Jones),F,17,NA,NA,Great Britain,1952,Gymnastics Women's Individual All-Around,NA
83204,Colleen Yvonne Mulvihill,F,16,5.2,101,United States,1968,Gymnastics Women's Individual All-Around,NA
83254,Kelly Muncey,F,16,5,104,Canada,1976,Gymnastics Women's Individual All-Around,NA
83284,mile Munhoven,M,25,NA,NA,Luxembourg,1924,Gymnastics Men's Individual All-Around,NA
83333,Laura Muoz Ilundain,F,14,4.9,93,Spain,1984,Gymnastics Women's Individual All-Around,NA
83346,Sergio Muoz Escribano,M,18,5.6,152,Spain,2008,Gymnastics Men's Individual All-Around,NA
83352,Melissa Munro,F,16,5.1,95,Australia,2004,Gymnastics Women's Individual All-Around,NA
83361,Finn Rasmus Holmsen Mnster,M,19,NA,NA,Norway,1906,Gymnastics Men's Team All-Around,Gold
83365,Andrei Vasile Muntean,M,23,5.6,139,Romania,2016,Gymnastics Men's Individual All-Around,NA
83377,Olga Munteanu,F,24,NA,NA,Romania,1952,Gymnastics Women's Individual All-Around,NA
83418,Mai Murakami,F,19,4.8,106,Japan,2016,Gymnastics Women's Individual All-Around,NA
83446,Valentin Ivanovich Muratov,M,23,NA,NA,Soviet Union,1952,Gymnastics Men's Individual All-Around,NA
83448,Sofiya Ivanovna Muratova (Poduzdova-),F,27,5.2,121,Soviet Union,1956,Gymnastics Women's Individual All-Around,Bronze
83595,Sharna Murray,F,19,5,101,Great Britain,2000,Gymnastics Women's Individual All-Around,NA
83670,Yvonne Musik,F,18,5.3,106,Germany,2004,Gymnastics Women's Individual All-Around,NA
83715,Aliya Farkhatovna Mustafina,F,17,5.3,106,Russia,2012,Gymnastics Women's Individual All-Around,Bronze
83882,Andriy Mykhailychenko,M,23,5.5,128,Ukraine,2004,Gymnastics Men's Individual All-Around,NA
83932,Galle Mys,F,16,5.1,110,Belgium,2008,Gymnastics Women's Individual All-Around,NA
83979,Tetsumi Nabeya,M,22,NA,NA,Japan,1952,Gymnastics Men's Individual All-Around,NA
83998,Gnter Nachtigall,M,30,5.5,143,Germany,1960,Gymnastics Men's Individual All-Around,NA
84014,"Alexander Michael ""Alex"" Naddour",M,25,5.6,154,United States,2016,Gymnastics Men's Team All-Around,NA
84138,Nikita Vladimirovich Nagorny,M,19,5.4,148,Russia,2016,Gymnastics Men's Individual All-Around,NA
84198,"Zsuzsanna ""Zsuzsa"" Nagy",F,20,5.6,146,Hungary,1972,Gymnastics Women's Individual All-Around,NA
84202,Margit Nagy-Sndor,F,15,NA,NA,Hungary,1936,Gymnastics Women's Team All-Around,Bronze
84226,Yelena Arkadyevna Naimushina,F,15,4.8,88,Soviet Union,1980,Gymnastics Women's Individual All-Around,NA
84250,Eduardo Njera,M,20,5.6,134,Ecuador,1968,Gymnastics Men's Individual All-Around,NA
84332,Taniko Nakamura-Mitsukuri,F,21,5.2,110,Japan,1964,Gymnastics Women's Individual All-Around,NA
84345,Daisuke Nakano,M,21,5.3,128,Japan,2004,Gymnastics Men's Individual All-Around,NA
84362,Takuya Nakase,M,25,5.4,141,Japan,2008,Gymnastics Men's Individual All-Around,NA
84381,Akinori Nakayama,M,25,5.3,130,Japan,1968,Gymnastics Men's Individual All-Around,Bronze
84403,Vitaliy Olehovych Nakonechniy,M,25,5.6,NA,Ukraine,2012,Gymnastics Men's Team All-Around,NA
84434,Nam Seung-Gu,M,20,5.5,141,South Korea,1984,Gymnastics Men's Individual All-Around,NA
84464,Yuriko Nanahara,F,16,5.2,99,Japan,1988,Gymnastics Women's Individual All-Around,NA
84519,Nataliya Viktorovna Naranovich,F,19,5,93,Belarus,2000,Gymnastics Women's Individual All-Around,NA
84537,Roberto Nardini,M,16,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
84728,Oskar Wilhelm Traugott Numann,M,23,NA,NA,Germany,1900,Gymnastics Men's Individual All-Around,NA
84762,Luis Alfredo Navarrete Pacheco,M,20,4.9,119,Cuba,1968,Gymnastics Men's Individual All-Around,NA
84785,Virginia Navarro Nieto,F,17,5.3,93,Spain,1984,Gymnastics Women's Individual All-Around,NA
84969,Ian G. Neale,M,21,5.9,154,Great Britain,1976,Gymnastics Men's Individual All-Around,NA
85000,Emilian Necula,M,21,5.2,132,Romania,1984,Gymnastics Men's Individual All-Around,NA
85003,Maria Neculi,F,18,NA,NA,Romania,1992,Gymnastics Women's Individual All-Around,NA
85108,Vladislav Nehasil,M,25,5.4,146,Czechoslovakia,1972,Gymnastics Men's Individual All-Around,NA
85277,Marianna Nmethov-Krajrov,F,16,5.1,108,Czechoslovakia,1964,Gymnastics Women's Individual All-Around,NA
85286,Aleksey Yuryevich Nemov,M,20,5.7,165,Russia,1996,Gymnastics Men's Individual All-Around,Silver
85335,Romeo Neri,M,25,5.5,NA,Italy,1928,Gymnastics Men's Individual All-Around,NA
85342,Spartaco Nerozzi,M,NA,NA,NA,Pistoja/Firenze,1906,Gymnastics Men's Team All-Around,Bronze
85362,E. P. Ness,M,NA,NA,NA,Great Britain,1920,Gymnastics Men's Team All-Around,NA
85417,Miloslav Netuil,M,22,5.6,139,Czechoslovakia,1968,Gymnastics Men's Individual All-Around,NA
85424,Andrew Frederick Leonard Neu,M,31,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
85456,Karl Neukirch,M,31,NA,NA,Germany,1896,Gymnastics Men's Horse Vault,NA
85464,J. Albert Neumann,M,24,NA,NA,Luxembourg,1924,Gymnastics Men's Individual All-Around,NA
85566,Harold Guthrie Newhart,M,24,NA,NA,United States,1928,Gymnastics Men's Individual All-Around,NA
85646,Ng Shu Wai,M,19,5.4,143,Malaysia,2004,Gymnastics Men's Individual All-Around,NA
85705,Karen Nguyen,F,16,5,82,Australia,2004,Gymnastics Women's Individual All-Around,NA
85712,Marcel Van Minh Phuc Long Nguyen,M,20,5.4,121,Germany,2008,Gymnastics Men's Individual All-Around,NA
85811,Wendy Jean Nicholls (-Grant),F,19,NA,NA,Australia,1956,Gymnastics Women's Individual All-Around,NA
85878,Frdrick Nicolas,M,21,5.5,126,France,1996,Gymnastics Men's Individual All-Around,NA
85905,Franois Nidal,M,NA,NA,NA,France,1908,Gymnastics Men's Individual All-Around,NA
85919,Andrea Niederheide,F,14,5,86,West Germany,1972,Gymnastics Women's Individual All-Around,NA
85930,Gizela Niedurny (-Zygado),F,21,5,104,Poland,1960,Gymnastics Women's Individual All-Around,NA
85958,Brge Folmer Nielsen,M,27,NA,NA,Denmark,1952,Gymnastics Men's Individual All-Around,NA
85981,Hans Peter Nielsen,M,25,5.6,148,Denmark,1968,Gymnastics Men's Individual All-Around,NA
86012,Lukas Fredrik Christian Nielsen,M,23,NA,NA,Denmark,1908,Gymnastics Men's Team All-Around,NA
86026,Niels Erik Nielsen,M,26,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Swedish System",Silver
86027,Niels Kristian Nielsen,M,23,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Swedish System",Silver
86063,Otto Bismark Niemand,M,19,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
86094,Pirkko Tellervo Nieminen (-Metsmki),F,21,5.2,121,Finland,1960,Gymnastics Women's Individual All-Around,NA
86099,Heikki Veli Nieminen,M,22,NA,NA,Finland,1908,Gymnastics Men's Team All-Around,Bronze
86100,"Villiam Arvid ""Viljami"" Nieminen",M,24,NA,NA,Finland,1912,Gymnastics Men's Individual All-Around,NA
86198,Jan-Peter Nikiferow,M,24,5.3,132,Germany,1996,Gymnastics Men's Individual All-Around,NA
86250,Marharyta Mykolavna Nikolaieva (Petrova-),F,24,5.2,121,Soviet Union,1960,Gymnastics Women's Individual All-Around,NA
86255,Michael Nikolay,M,19,5.7,143,East Germany,1976,Gymnastics Men's Individual All-Around,NA
86337,"Birger Nicolai (-Berger Nickolai)  Nilsen (Nielsen-, -Nelsen)",M,22,NA,NA,Norway,1904,Gymnastics Men's Individual All-Around,NA
86345,Henrik Meyer Nilsen,M,23,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
86420,Per Elis Albert Nilsson,M,22,NA,NA,Sweden,1912,"Gymnastics Men's Team All-Around, Swedish System",Gold
86501,Daisuke Nishikawa,M,18,5.3,128,Japan,1988,Gymnastics Men's Individual All-Around,NA
86543,Mauno Aulis Nissinen,M,21,5.6,140,Finland,1968,Gymnastics Men's Individual All-Around,NA
86548,Steliana Nistor,F,18,4.9,95,Romania,2008,Gymnastics Women's Individual All-Around,NA
86551,Maila Sinikka Nisula (-Soikkeli),F,21,NA,NA,Finland,1952,Gymnastics Women's Individual All-Around,NA
86667,Marianne Noack (-Paulick),F,17,5.2,88,East Germany,1968,Gymnastics Women's Individual All-Around,NA
86782,Alan Pierre Nolet,M,20,5.2,132,Canada,1988,Gymnastics Men's Individual All-Around,NA
86798,M. Nomikos,M,NA,NA,NA,Greece,1906,Gymnastics Men's Rope Climbing,NA
86810,Dimitrij Nonin,M,21,5.6,141,Germany,2000,Gymnastics Men's Individual All-Around,NA
86843,Carl Martin Norberg,M,18,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
86844,Erik Norberg,M,24,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
86849,Erik Tor Waldemar Norberg,M,19,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
86884,"Helena ""Lea"" Nordheim (-Kloot)",F,24,NA,NA,Netherlands,1928,Gymnastics Women's Team All-Around,Gold
86891,Hjrdis Margareta Nordin (-Hallquist),F,19,NA,NA,Sweden,1952,Gymnastics Women's Individual All-Around,NA
86911,Rikard Hannibal Wilhelm Nordstrm,M,19,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Free System",Bronze
86918,Benkt Rudolf Norelius,M,26,NA,NA,Sweden,1912,"Gymnastics Men's Team All-Around, Swedish System",Gold
86931,"William ""Bill"" Norgrave",M,25,5.2,126,Great Britain,1972,Gymnastics Men's Individual All-Around,NA
86942,Karl Axel Patrik Norling,M,24,5.8,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
86943,Lars Daniel Norling,M,20,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
87026,Hiroshi Nosaka,M,21,NA,NA,Japan,1936,Gymnastics Men's Individual All-Around,NA
87035,Wiesawa Noskiewicz (-Karczmarczyk),F,25,4.9,95,Poland,1936,Gymnastics Women's Team All-Around,NA
87089,Franoise Nourry (-Bocq),F,20,5.3,121,France,1968,Gymnastics Women's Individual All-Around,NA
87115,Rudolph Novak,M,37,5.8,NA,United States,1924,Gymnastics Men's Individual All-Around,NA
87153,Vladimir Anatolyevich Novikov,M,18,5.3,128,Soviet Union,1988,Gymnastics Men's Individual All-Around,NA
87220,Danuta Krystyna Nowak-Stachow (-Wroska),F,22,5.2,123,Poland,1956,Gymnastics Women's Individual All-Around,NA
87253,Sakiko Nozawa,F,15,5.1,88,Japan,1976,Gymnastics Women's Individual All-Around,NA
87257,Alf Nrgaard,M,35,NA,NA,Norway,1952,Gymnastics Men's Individual All-Around,NA
87346,Roberto Nez,M,NA,NA,NA,Argentina,1948,Gymnastics Men's Individual All-Around,NA
87351,Julius Nuninger,M,25,NA,NA,Germany,1900,Gymnastics Men's Individual All-Around,NA
87418,Wanda Nuti,F,NA,NA,NA,Italy,1948,Gymnastics Women's Team All-Around,NA
87423,Frank Nutzenberger,M,25,5.5,143,Canada,1984,Gymnastics Men's Individual All-Around,NA
87488,Mauri Kalervo Nyberg-Noroma,M,20,5.5,128,Finland,1928,Gymnastics Men's Individual All-Around,NA
87500,Adrienn Nyeste,F,17,5.1,99,Hungary,1996,Gymnastics Women's Individual All-Around,NA
87523,Jnos Istvan Nyisztor,M,20,NA,NA,Hungary,1908,Gymnastics Men's Individual All-Around,NA
87537,Lindsay Nylund,M,22,5.6,139,Australia,1980,Gymnastics Men's Individual All-Around,NA
87561,G. Nys,M,NA,NA,NA,France,1908,Gymnastics Men's Team All-Around,NA
87705,Satsuki Obata,F,19,4.8,93,Japan,1996,Gymnastics Women's Individual All-Around,NA
87739,Henry Arthur Oberholzer,M,19,NA,NA,Great Britain,1912,Gymnastics Men's Team All-Around,Bronze
87817,Obrecht,M,NA,5.8,137,France,1900,Gymnastics Men's Individual All-Around,NA
87829,Lyuben Obretenov,M,18,NA,NA,Bulgaria,1936,Gymnastics Men's Individual All-Around,NA
87925,ucja Bronisawa Ochmaska (-Bilska),F,19,5.4,132,Poland,1968,Gymnastics Women's Individual All-Around,NA
87966,Chieko Oda (-Tsukahara),F,21,5.1,108,Japan,1968,Gymnastics Women's Individual All-Around,NA
88065,Karsten Oelsch,M,25,5.7,146,Germany,1996,Gymnastics Men's Individual All-Around,NA
88160,Rene Oger,F,NA,NA,NA,France,1928,Gymnastics Women's Team All-Around,NA
88295,Carl Ohms,M,NA,NA,NA,Germany,1906,Gymnastics Men's Individual All-Around,NA
88423,Teruichi Okamura,M,24,5.1,119,Japan,1972,Gymnastics Men's Individual All-Around,NA
88434,Masumi Okawa,F,17,4.8,88,Japan,1996,Gymnastics Women's Individual All-Around,NA
88440,Satoko Okazaki,F,15,4.9,84,Japan,1976,Gymnastics Women's Individual All-Around,NA
88459,Makoto Okiguchi,M,22,5.3,126,Japan,2008,Gymnastics Men's Individual All-Around,NA
88462,"Elizabeth Anne ""Betty"" Okino",F,17,5.3,95,United States,1992,Gymnastics Women's Individual All-Around,NA
88596,Maria Olaru,F,18,5.3,106,Romania,2000,Gymnastics Women's Individual All-Around,Silver
88620,Charles John Swinbourne Oldaker,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
88634,Sam Joshua Oldham,M,19,5.5,137,Great Britain,2012,Gymnastics Men's Team All-Around,Bronze
88663,Gunner Rnnow Olesen,M,31,NA,NA,Denmark,1948,Gymnastics Men's Individual All-Around,NA
88729,Lorrane dos Santos Oliveira,F,18,5,110,Brazil,2016,Gymnastics Women's Team All-Around,NA
88804,Sakari Eino Elias Olkkonen,M,29,5.5,148,Finland,1960,Gymnastics Men's Individual All-Around,NA
88813,Alfred Jrgensen (Ollerup),M,29,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Swedish System",Silver
88818,Patricia Ollinger Velazquez,F,18,5.2,110,Mexico,1972,Gymnastics Women's Individual All-Around,NA
88819,Ollivier,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
88857,Alf Einar Olsen,M,26,NA,NA,Norway,1952,Gymnastics Men's Individual All-Around,NA
88866,Peter Einar Olsen,M,19,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Swedish System",Silver
88868,Frithjof Olsen,M,22,NA,NA,Norway,1906,Gymnastics Men's Team All-Around,Gold
88900,Oliver Olsen,M,NA,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
88918,Shallon Jade Olsen,F,16,5.2,115,Canada,2016,Gymnastics Women's Team All-Around,NA
88919,Steen Lerche Olsen (-Lerkentorp),M,25,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Free System",Bronze
88941,Gustaf Adolf Olson,M,24,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
88980,Oluf Olsson,M,32,NA,NA,Denmark,1906,Gymnastics Men's Team All-Around,Silver
88992,Hans Oscar Olsen Olstad,M,24,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Swedish System",Bronze
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16,5.4,115,West Germany,1972,Gymnastics Women's Individual All-Around,NA
89107,Brandon O'Neill,M,23,5.2,123,Canada,2008,Gymnastics Men's Individual All-Around,NA
89179,Kiyoko Ono (Oizumi-),F,24,5.2,132,Japan,1960,Gymnastics Women's Individual All-Around,NA
89187,Takashi Ono,M,20,5.2,128,Japan,1952,Gymnastics Men's Individual All-Around,NA
89196,Henrietta nodi,F,18,4.8,104,Hungary,1992,Gymnastics Women's Individual All-Around,NA
89229,Isabela Maria Moreira Onyshko,F,18,5.2,110,Canada,2016,Gymnastics Women's Individual All-Around,NA
89264,Jacob Opdahl,M,18,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
89265,Nils Opdahl,M,29,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
89280,Zdenk Opoensk,M,24,NA,NA,Czechoslovakia,1920,Gymnastics Men's Team All-Around,NA
89305,Nicolae Oprescu,M,19,5.6,148,Romania,1972,Gymnastics Men's Individual All-Around,NA
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25,5.7,134,United States,1960,Gymnastics Men's Individual All-Around,NA
89321,Ellis Jacqueline O'Reilly,F,18,5.4,139,Ireland,2016,Gymnastics Women's Individual All-Around,NA
89408,Frederic Orendi,M,22,5.6,146,Romania,1952,Gymnastics Men's Individual All-Around,NA
89460,"Frederick Charles ""Fred"" Orlofsky",M,23,5.7,134,United States,1960,Gymnastics Men's Individual All-Around,NA
89509,John Orozco,M,19,5.4,161,United States,2012,Gymnastics Men's Individual All-Around,NA
89525,Ariana Gabriela Orrego Martnez,F,17,5.2,108,Peru,2016,Gymnastics Women's Individual All-Around,NA
89641,Rare Iulian Orzaa,M,23,5.6,143,Romania,2000,Gymnastics Men's Individual All-Around,NA
89741,Kyoko Oshima,F,18,4.9,86,Japan,2004,Gymnastics Women's Individual All-Around,NA
89806,Matylda Helena Ossadnik (-Ogierman),F,19,5.2,115,Poland,1936,Gymnastics Women's Team All-Around,NA
89842,Elisabeth Ostermeyer (-Schmidt),F,23,NA,NA,Germany,1952,Gymnastics Women's Individual All-Around,NA
89845,Heinz Ostheimer,M,20,NA,NA,Saar,1952,Gymnastics Men's Individual All-Around,NA
89890,"Mihael ""Miha"" Oswald",M,NA,NA,NA,Yugoslavia,1924,Gymnastics Men's Individual All-Around,NA
89993,Paolo Ottavi,M,26,5.6,NA,Italy,2012,Gymnastics Men's Individual All-Around,NA
90150,va vri,F,14,5.1,86,Hungary,1976,Gymnastics Women's Individual All-Around,NA
90151,Eszter vry,F,15,5,93,Hungary,1988,Gymnastics Women's Individual All-Around,NA
90189,"Friedrich ""Friedel"" Overwien",M,29,NA,NA,Germany,1952,Gymnastics Men's Individual All-Around,NA
90260,Chihiro Oyagi,F,21,5,90,Japan,1984,Gymnastics Women's Individual All-Around,NA
90371,Kalle Kustaa Paasia,M,24,NA,NA,Finland,1908,Gymnastics Men's Team All-Around,Bronze
90418,Mercedes Pacheco del Barrio,F,18,5,88,Spain,1996,Gymnastics Women's Individual All-Around,NA
90500,Flix Padron Borroto,M,27,5.4,134,Cuba,1964,Gymnastics Men's Individual All-Around,NA
90509,Pae Gil-Su,M,20,5.3,123,North Korea,1992,Gymnastics Men's Individual All-Around,NA
90513,Jrgen Paeke,M,23,5.5,150,East Germany,1972,Gymnastics Men's Individual All-Around,NA
90514,Ren Paenhuijsen,M,NA,NA,NA,Belgium,1920,"Gymnastics Men's Team All-Around, Swedish System",Bronze
90528,Josef Pag,M,25,NA,NA,Czechoslovakia,1920,Gymnastics Men's Team All-Around,NA
90541,A. E. Page,M,NA,NA,NA,Great Britain,1920,Gymnastics Men's Team All-Around,NA
90592,Heinrich Pahner,M,20,NA,NA,Germany,1912,Gymnastics Men's Team All-Around,NA
